Genre,Title,price,Stock,Star,UPC,Type,Tax,Number of reviews,desc
Add a comment,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",56.48,14,2,c1379d3744f1dd2c,Books,0,0,"A wry  witty account of what it is like to face deathâand be restored to life.After being diagnosed in her early 40s with metastatic melanomaâa ""rapidly fatal"" form of cancerâjournalist and mother of two Mary Elizabeth Williams finds herself in a race against the clock. She takes a once-in-a-lifetime chance and joins a clinical trial for immunotherapy  a revolutionary drug A wry||Fore More You should read this books. Thanks"
Add a comment,A People's History of the United States,40.79,14,2,1ad06aed9349af46,Books,0,0,Known for its lively  clear prose as well as its scholarly research  A People's History of the United States is the only volume to tell America's story from the point of view of - and in the words of - America's women||Fore More You should read this books. Thanks
Add a comment,A Brush of Wings (Angels Walking #3),55.51,14,1,01a177623cce9596,Books,0,0,From #1 New York Times bestselling author Karen Kingsbury comes the third novel in the unforgettable Angels Walking series about divine intervention and the trials and triumphs of life for a group of friends.Despite needing a heart transplant and against the advice of her doctor  Mary Catherine moves to Uganda to work at a brand new orphanage. Whatever time she has left  M From #1 New York Times bestselling author Karen Kingsbury comes the third novel in the unforgettable Angels Walking series about divine intervention and the trials and triumphs of life for a group of friends.Despite needing a heart transplant and against the advice of her doctor||Fore More You should read this books. Thanks
Add a comment,Rook,37.86,13,4,44d97b6707dae3f0,Books,0,0,History has a way of repeating itself. In the Sunken City that was once Paris  all who oppose the new revolution are being put to the blade. Except for those who disappear from their prison cells  a red-tipped rook feather left in their place. The mysterious Red Rook a savior of the innocent||Fore More You should read this books. Thanks
Add a comment,The Midnight Watch: A Novel of the Titanic and the Californian,26.2,12,1,14e44163678e24dc,Books,0,0,As the Titanic and her passengers sank slowly into the Atlantic Ocean after striking an iceberg late in the evening of April 14  1912  a nearby ship looked on. Second Officer Herbert Stone||Fore More You should read this books. Thanks
Add a comment,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,59.15,12,4,3063c7e95d0bf76f,Books,0,0,"A ""gray rhino"" is a highly probable  high impact yet neglected threat: kin to both the elephant in the room and the improbable and unforeseeable black swan. Gray rhinos are not random surprises  but occur after a series of warnings and visible evidence. The bursting of the housing bubble in 2008||Fore More You should read this books. Thanks"
Add a comment,The Children,11.88,12,3,64fd010bf8d15096,Books,0,0,From New York Times bestselling author Ann Leary comes the captivating story of a wealthy  but unconventional New England family  told from the perspective of a reclusive 29-year-old who has a secret (and famous) life on the Internet.Charlotte Maynard rarely leaves her motherâs home||Fore More You should read this books. Thanks
Add a comment,One with You (Crossfire #5),15.71,12,4,81ef44fcc5f454df,Books,0,0,Gideon Cross. Falling in love with him was the easiest thing I've ever done. It happened instantly. Completely. Irrevocably.Marrying him was a dream come true. Staying married to him is the fight of my life. Love transforms. Ours is both a refuge from the storm and the most violent of tempests. Two damaged souls entwined as one.We have bared our deepest  ugliest secrets to Gideon Cross. Falling in love with him was the easiest thing I've ever done. It happened instantly. Completely. Irrevocably.Marrying him was a dream come true. Staying married to him is the fight of my life. Love transforms. Ours is both a refuge from the storm and the most violent of tempests. Two damaged souls entwined as one.We have bared our deepest  ugliest secrets to one another. Gideon is the mirror that reflects all my flaws ... and all the beauty I couldn't see. He has given me everything. Now||Fore More You should read this books. Thanks
Add a comment,Without Shame,48.27,9,5,ab60e6f5a63e1cfb,Books,0,0,East Pakistan  1968: In Sariyahâs village  shame is a virtue she never mastered. As a child||Fore More You should read this books. Thanks
Add a comment,Watchmen,58.05,9,4,d1848064c54e01c7,Books,0,0,This Hugo Award-winning graphic novel chronicles the fall from grace of a group of super-heroes plagued by all-too-human failings. Along the way  the concept of the super-hero is dissected as the heroes are stalked by an unknown assassin.One of the most influential graphic novels of all time and a perennial best-seller  Watchmen has been studied on college campuses across This Hugo Award-winning graphic novel chronicles the fall from grace of a group of super-heroes plagued by all-too-human failings. Along the way||Fore More You should read this books. Thanks
Add a comment,A Hero's Curse (The Unseen Chronicles #1),50.49,9,3,c181ca8eabe7d18c,Books,0,0,Essie Brightsday has never heard a rock basilisk scream. She has never worn magical armor  stood up to a queen  or run from dragons. Instead||Fore More You should read this books. Thanks
Add a comment,23 Degrees South: A Tropical Tale of Changing Whether...,35.79,9,2,61cf7eb9d2cd8bb0,Books,0,0,"""Consistently entertaining courtesy of Rabin's humor-laced prose...a witty  boisterous ride!"" -Kirkus Reviews""An action packed story complete with some hilarious scenes can be enjoyed in this amusing and entertaining adventurous adult coming-of-age tale...An exemplary and highly entertaining read for todayâs hectic pace of livingâhighly recommended."" --Chanticleer Reviews2 ""Consistently entertaining courtesy of Rabin's humor-laced prose...a witty  boisterous ride!"" -Kirkus Reviews""An action packed story complete with some hilarious scenes can be enjoyed in this amusing and entertaining adventurous adult coming-of-age tale...An exemplary and highly entertaining read for todayâs hectic pace of livingâhighly recommended."" --Chanticleer Reviews23 DEGREES SOUTH follows two 23 year-old childhood pals||Fore More You should read this books. Thanks"
Add a comment,The Glass Castle,16.24,7,1,47f4fd3e8e1dac05,Books,0,0,The Glass Castle is a remarkable memoir of resilience and redemption  and a revelatory look into a family at once deeply dysfunctional and uniquely vibrant. When sober  Jeannette's brilliant and charismatic father captured his children's imagination||Fore More You should read this books. Thanks
Add a comment,The Drowning Girls,35.67,7,3,7a10353c9c54cf7c,Books,0,0,Critically acclaimed author of The Mourning Hours and The Fragile World  Paula Treick DeBoard returns with a tale of dark secrets  shocking lies and a dangerous obsession that will change one neighborhood forever.Liz McGinnis never imagined herself living in a luxurious gated community like The Palms. Ever since she and her family moved in||Fore More You should read this books. Thanks
Add a comment,Team of Rivals: The Political Genius of Abraham Lincoln,20.12,7,5,ba047a636b7d3793,Books,0,0,The life and times of Abraham Lincoln have been analyzed and dissected in countless books. Do we need another Lincoln biography? In Team of Rivals  esteemed historian Doris Kearns Goodwin proves that we do. Though she can't help but cover some familiar territory  her perspective is focused enough to offer fresh insights into Lincoln's leadership style and his deep understa The life and times of Abraham Lincoln have been analyzed and dissected in countless books. Do we need another Lincoln biography? In Team of Rivals||Fore More You should read this books. Thanks
Add a comment,John Adams,57.43,7,4,68407606544d6f22,Books,0,0,In this powerful  epic biography  David McCullough unfolds the adventurous life-journey of John Adams||Fore More You should read this books. Thanks
Add a comment,Good in Bed (Cannie Shapiro #1),37.05,7,5,c00bc29a678a6efb,Books,0,0,For twenty-eight years  things have been tripping along nicely for Cannie Shapiro. Sure  her mother has come charging out of the closet||Fore More You should read this books. Thanks
Add a comment,The Joy of Cooking,43.27,6,4,d326e189b1210916,Books,0,0,Since its original publication  Joy of Cooking has been the most authoritative cookbook in America  the one upon which millions of cooks have confidently relied for more than sixty-five years. It's the book your grandmother and mother probably learned to cook from||Fore More You should read this books. Thanks
Add a comment,The Golden Compass (His Dark Materials #1),18.77,6,1,d33824cb93ecab6f,Books,0,0,Here lives an orphaned ward named Lyra Belacqua  whose carefree life among the scholars at Oxford's Jordan College is shattered by the arrival of two powerful visitors. First  her fearsome uncle||Fore More You should read this books. Thanks
Add a comment,The God Delusion,46.85,6,3,2bc80eba94950873,Books,0,0,A preeminent scientist -- and the world's most prominent atheist -- asserts the irrationality of belief in God and the grievous harm religion has inflicted on society  from the Crusades to 9/11.With rigor and wit  Dawkins examines God in all his forms||Fore More You should read this books. Thanks
